id,name_zh,name_en,lat,lon,open_date,close_date,open_dates_raw,close_dates_raw
Q11076572,抚州北站,Fuzhoubei Railway Station,28.0053,116.291,1965-01-01,,1965-11-01,
Q10880423,二道岩站,Erdaoyan Railway Station,26.362807153,105.16176026,,,,
Q10880431,二道沟门站,Erdaogoumen Railway Station,40.884213,117.144064,,,,
Q10880441,二道湾站,Erdaowan Railway Station,47.9610767,124.5473289,,,,
Q10880577,于官屯站,Yuguantun Railway Station,37.394952,116.306724,,,,
Q10880585,于家庄站,Yujiazhuang Railway Station,38.80805556,115.35472222,,,,
Q10880645,于洪站,Yuhong Railway Station,41.819665,123.311231,,,,
Q10881146,云台山站,Yuntaishan Railway Station,34.69103,119.28572,1987-01-01,,1987-04-01,
Q10881247,云梦站,Yunmeng Railway Station,31.023927777,113.732708333,,,,
Q10881257,云浮站,Yunfu Railway Station,22.963753,112.056834,,,,
Q10881265,云溪站,Yunxi Railway Station,29.474219,113.27157,,,,
Q10881394,云龙站,Yunlong Railway Station,29.7764748,121.58773862,,,,
Q10881516,五公站,Wugong Railway Station,38.13472222,115.66694444,,,,
Q10881517,重庆工商大学站,Chongqing Technology and Business University station,29.51028,106.57014,2011-01-01,,2011-12-30,
Q10881549,五十家子站,Wushijiazi Railway Station,42.09251947,118.16510779,,,,
Q10881565,刘召站,Liuzhao Railway Station,40.909627,108.044207,,,,
Q10881654,五堵車站,Wudu railway station,25.0775,121.668,1902-01-01,,1902-06-01,
Q10881702,五家户站,Wujiahu Railway Station,45.694411,122.713792,,,,
Q10881704,五家站,Wujia Railway Station,45.542631,126.38694,,,,
Q10881776,五常站,Wuchang railway station,44.9127,127.1353,1933-01-01,,1933-01-01,
Q10881935,五權車站,Wuquan Station,24.12913889,120.66736111,2018-01-01,,2018-10-28,
Q10882226,五道河站,Wudaohe Railway Station,40.89152,117.060899,,,,
Q10882250,五里冲站,Wulichong Railway Station,23.630386388,102.939866194,,,,
Q16691295,陈家寨站,Chenjiazhai Railway Station,28.158896,117.780895,,,,
Q16691293,陈墩站,Chendun Railway Station,26.695317,118.234213,,,,
Q16691301,陈江站,Chenjiang Railway Station,23.01277778,114.30333333,,,,
Q16691332,霍林郭勒站,Holingol Railway Station,45.532818,119.66198,2007-01-01,,2007-07-01,
Q16691367,靖江站,Jingjiang Railway Station,32.033942,120.299846,2004-01-01,,2004-11-18,
Q16691364,青龙场站,Qinglongchang Railway Station,30.2972,103.8673,,,,
Q16691379,韩家村站,Hanjiacun Railway Station,39.90507,109.90944,,,,
Q16691383,颍南站,Yingnan Railway Station,32.86,115.82638889,,,,
Q16691403,饶阳站,Raoyang Railway Station,38.23694444,115.71138889,1996-01-01,,1996-09-01,
Q16691424,马头站,Matou Railway Station,36.475816944,114.420355,,,,
Q16691447,高兴镇站,Gaoxingzhen Railway Station,26.41694444,115.28305556,,,,
Q16691612,燕庄站,Yanzhuang Railway Station,40.13555556,113.32444444,,,,
Q16691630,神木北站,Shenmubei Railway Station,39.03911111,110.44008333,1996-01-01,,1996-01-01,
Q16691663,赣州站,Ganzhou Railway Station,25.82222222,114.95972222,1996-01-01,,1996-01-01,
Q16691673,长江埠站,Changjiangbu Railway Station,30.86015,113.72098,,,,
Q16691676,长治北站,Changzhi North Railway Station,36.308438888,113.1198275,,,,
Q16739157,镇远站,Zhenyuan Railway Station,27.03694444,108.40666667,1974-01-01,,1974-01-01,
Q16743990,西里站,Xili Railway Station,43.552944,112.068796,,,,
Q16744008,赛乌苏站,Saiwusu Railway Station,43.476204,112.142245,,,,
Q16744076,郭尔奔敖包站,Guoerben Aobao Station,43.056666666,112.465,,,,
Q16747199,锡林呼都嘎站,Xilinhuduga Railway Station,42.571111111,112.780277777,,,,
Q16784367,集宁站,Jining Railway Station,41.043888888,113.104722222,,,,
Q16861343,呼和浩特东站,Hohhot East Railway Station,40.849722222,111.758333333,2010-01-01,,2010-12-25,
Q18651973,双城北站,Shuangcheng North railway station,45.424193,126.264884,2012-01-01,,2012-12-01,
Q18652111,周村东站,Zhoucundong Railway Station,36.76616944,117.91157778,,,,
Q18652199,四平东站,Siping East railway station,43.1356,124.433,2012-01-01,,2012-12-01,
Q18652361,大涧站,Dajian Railway Station,39.47833333,114.29666667,,,,
Q18653134,庆安站,Qing'an Railway Station,46.886,127.4967,1937-01-01,,1937-01-01,
Q18653175,建德站,Jiande Railway Station,29.575824,119.422802,,,,
Q18653344,德惠西站,Dehui West railway station,44.54353,125.66938,2012-01-01,,2012-12-01,
Q18653449,扶余北站,Fuyu North railway station,45.006033,125.997877,2012-01-01,,2012-12-01,
Q18653555,新桥线路所,Xinqiao Signal Station,30.54861111,105.45,,,,
Q18654007,桃山站,Taoshan Station,46.9228,128.1735,1941-01-01,,1941-11-01,
Q18654606,王杨站,Wang Yang Station,46.968348,127.919301,1941-01-01,,1941-11-01,
Q18657969,绥化站,Suihua Railway Station,46.643,127.0091,1928-01-01,,1928-01-01,
Q18658087,肇庆东站,Zhaoqingdong Railway Station,23.21652778,112.65766667,2015-01-01,,2015-01-26,
Q18658298,荆州北站,Jingzhou North railway station,30.3769693,112.2323446,,,,
Q18658366,葛店南站,Gediannan Railway Station,30.490545,114.660523,2014-01-01,,2014-01-01,
Q18668865,钟祥站,Zhongxiang Railway Station,31.17835236,112.61087799,,,,
Q18668873,铁力站,Tieli Station,46.9719,128.0467,1941-01-01,,1941-11-01,
Q18669547,黑河站,Heihe Railway Station,50.231417,127.492766,1935-01-01,,1935-01-01,
Q18669577,龙船站,Longchuan Railway Station,46.8796,127.38012,1937-01-01,,1937-01-01,
Q18692125,柯坪站,Keping Railway Station,40.517224,79.3304,,,,
Q19097464,祁县东站,Qixian East railway station,37.322877,112.35064,2014-01-01,,2014-07-01,
Q19459606,哈拉站,Hala Railway Station,40.894914,112.766907,,,,
Q19491854,谷城站,Gucheng Railway Station,32.267144,111.59682,,,,
Q19850004,陈家站,Chenjia Station,46.0955,126.7644,2007-01-01,,2007-01-01,
Q11088274,易坑站,Yikeng Railway Station,25.270485,117.498423,,,,
Q11088282,易家湾站,Yijiawan Railway Station,27.96363056,113.02136944,,,,
Q10896278,凤州站,Fengzhou Railway Station,33.971616666,106.650886111,,,,
Q10896310,凤翔站,Fengxiang railway station,34.46248,107.2458,,,,
Q10896324,凤阁岭站,Fenggeling Railway Station,34.532731,106.44465,,,,
Q10896335,凤阳站,Fengyang Railway Station,32.905,117.62861111,,,,
Q10896347,凤鸣村站,Fengmingcun Railway Station,24.989252,103.0274871,,,,
Q10896373,凭祥站,Pingxiang Railway Station,22.082777777,106.739166666,,,,
Q10896809,分宜站,Fenyi Railway Station,27.808736,114.65886,,,,
Q10897348,刘家坝站,Liujiaba station,29.43025,106.47875,2014-01-01,,2014-12-30,
Q10897375,刘家河站,Liujiahe Railway Station,40.671944,123.986444,1904-01-01,,1904-01-01,
Q10897481,刘府站,Liufu Railway Station,32.802346,117.330119,,,,
Q10897742,刘沟站,Liugou Railway Station,29.288666,103.505886,,,,
Q10898299,利国站,Liguo Railway Station,34.55774444,117.34107778,,,,
Q10898374,利水站,Lishui Railway Station,24.801701,117.605073,,,,
Q10898461,到保站,Daobao Railway Station,45.596099,123.164364,,,,
Q10898832,前卫站,Qianwei Railway Station,40.173730762,120.12915045,,,,
Q10898868,前寨站,Qianzhai Railway Station,39.230429611,112.389417419,,,,
Q10898926,前洲站,Qianzhou Railway Station,31.682377,120.2333,,,,
Q10898966,前磨头站,Qianmotou Railway Station,37.79388889,115.48722222,1940-01-01,,1940-01-01,
Q10899019,前达拉滨站,Qiandalabin Railway Station,49.565189603,124.887237393,,,,
Q10900682,功塘站,Gongtang Railway Station,29.172583,119.523316,,,,
Q10900744,加南站,Jianan Railway Station,50.334261372,124.157260918,,,,
Q10900832,加格达奇站,Jiagedaqi Railway Station,50.4187,124.1187,,,,
Q10900873,加祿車站,Jialu Station,22.3308,120.624,1992-01-01,,1992-10-05,
Q11102267,杨集站,Yangji Railway Station,34.415324,116.192585,,,,
Q11102691,杭锦旗站,Hangjinqi Railway Station,40.2697474,107.0356288,,,,
Q11103087,東勢車站,Tungshih Station,24.2576,120.832,1959-01-01,1991-01-01,1959-01-12,1991-09-01
Q11103927,東竹車站,Dongzhu Station,23.2269,121.278,1924-01-01,,1924-12-15,
Q11104078,東里車站,Dongli Station,23.2725,121.304,1924-01-01,,1924-05-01,
Q11104108,東門車站 (台南市),Dongmen Station,22.9881,120.213,1931-01-01,1972-01-01,1931-08-01,1972-08-01
Q11104254,松原站,Songyuan railway station,45.107165,124.81104,,,,
Q11104299,松坎站,Songkan Railway Station,28.556951,106.86934,,,,
Q11104305,松坝站,Songba Railway Station,27.919166666,106.953888888,,,,
Q11104511,松村站,Songcun Railway Station,23.739009888,102.447362888,,,,
Q11104533,松林店站,Songlindian Railway Station,39.41259722,115.92363889,,,,
Q11104538,松林站,Songlin Railway Station,25.6790728,103.8426199,,,,
Q11104621,松树林站,Songshulin Railway Station,50.527365158,124.235390917,,,,
Q11104680,松江北站,Songjiang North Railway Station,31.00182,121.22363,1909-01-01,,1909-01-01,
Q11104757,松滋西站,Songzixi railway station,30.17527778,111.60138889,,,,
Q11104851,松竹車站,Songzhu railway station,24.18027778,120.70111111,2018-01-01,,2018-10-28,
Q17023671,大英东站,Daying East Railway Station,30.56999722,105.27726389,,,,
Q17023683,大降坪站,Dajiangping Railway Station,22.97194444,112.02944444,,,,
Q17023750,奇槎站,Qicha Railway Station,23.093155753,113.140228409,,,,
Q17023772,奎屯西站,Kuitunxi Railway Station,44.4233752,84.8082197,,,,
Q17023880,定西站,Dingxi Railway Station,35.592672,104.622309,,,,
Q17023887,宜沟站,Yigou Railway Station,35.80734722,114.31047222,,,,
Q17023889,宜耐站,Yinai Railway Station,24.843489,103.597451,,,,
Q17023892,宜良北站,Yiliang North Railway Station,24.985959939,103.188798004,,,,
Q17023919,宿州南站,Suzhounan Railway Station,33.613467,117.006652,,,,
Q17023917,宽沟站,Kuangou Railway Station,44.3931,131.0783,1899-01-01,2015-01-01,1899-01-01,2015-01-01
Q17024850,小塘西站,Xiaotangxi Railway Station,23.1059,112.95514,,,,
Q17024849,小塘站,Xiaotang Railway Station,23.09165,112.97406,,,,
Q17024858,小得江站,Xiaodejiang Railway Station,25.034457577,104.559040932,,,,
Q17024859,小村站,Xiaocun railway station,25.4836183,101.846583,,,,
Q17024863,小西庄站,Xiaoxizhuang Railway Station,39.400883,114.623011,1971-01-01,,1971-01-01,
Q17024912,山丹站,Shandan Railway Station,38.8125,101.073888888,,,,
Q17024941,岔江站,Chajiang Railway Station,25.06369655,104.650237028,,,,
Q17024949,岭北站,Lingbei Railway Station,50.305907,121.754703,,,,
Q17024998,巡检司站,Xunjiansi Railway Station,23.9584232,103.1842321,,,,
Q17025020,巴中站,Bazhong Railway Station,31.876228,106.761186,,,,
Q17025037,师宗站,Shizong Railway Station,24.828662938,104.017045313,,,,
Q17025049,平南南站,Pingnannan Railway Station,23.420037,110.427313,,,,
Q17025052,平型关站,Pingxingguan Railway Station,39.325388,113.971862,1973-01-01,,1973-01-01,
Q17015753,九台南站,Jiutainan Railway Station,44.019985,125.80469,2014-01-01,,2014-01-01,
Q17015853,九里垄站,Jiulilong Railway Station,29.62624722,115.8336833,1989-01-01,,1989-01-01,
Q17016877,仁和站,Renhe Railway Station,26.7039463,100.2654516,,,,
Q17017715,佛山东站,Foshandong Railway Station,23.077710448,113.112224346,,,,
Q17017859,依坑站,Yikeng Station,23.27127,112.70143,,,,
Q17019233,八甲站,Bajia Railway Station,21.95673,111.42815,,,,
Q17019509,六合站,Luhe Railway Station,32.367616,118.841154,,,,
Q17019585,六安站,Lu'an Railway Station,31.7175,116.495,2003-01-01,,2003-01-01,
Q17019860,兴化站,Xinghua Railway Station,33.020119541,120.298883162,,,,
Q17019878,兴安北站,Xinganbei Railway Station,25.67208333,110.66416667,,,,
Q17020099,内江南站,Neijiangnan Railway Station,29.541042,104.992321,,,,
Q17020927,初城站,Chucheng Railway Station,22.95476,112.13209,,,,
Q17021882,北集坡站,Beijipo Railway Station,36.075267387,117.144881765,,,,
Q17022678,南城站,Nancheng Railway Station,27.56111389,116.61364167,2013-01-01,,2013-09-26,
Q17022699,南大庙站,Nandamiao Railway Station,40.765515,117.061292,,,,
Q17022765,南岔站,Nancha Railway Station,47.131453379,129.273061254,1943-01-01,,1943-01-01,
Q17022944,即墨北站,Jimobei Railway Station,36.403786,120.388892,2014-01-01,,2014-12-28,
Q17023089,双吉站,Shuangji Railway Station,43.96251111,126.43076667,,,,
Q17023092,双辽站,Shuangliao Railway Station,43.490967,123.512897,,,,
Q17023560,土们岭站,Tumenling Railway Station,44.10279,126.04315,,,,
Q17023575,坑坑店站,Kengkengdian Railway Station,32.257176858,106.606652268,,,,
Q17023576,坡底下站,Podixia Railway Station,36.138065,103.512797,1953-01-01,,1953-01-01,
Q17023618,夏格庄站,Xiagezhuang Railway Station,36.65108056,120.44128611,2019-01-01,,2019-07-10,
Q17023620,夏畈站,Xiafan Railway Station,29.76475556,115.5458306,1989-01-01,,1989-01-01,
Q17023633,大冶北站,Dayebei Railway Station,30.124722222,114.995555555,2014-01-01,,2014-01-01,
Q17023658,大沙站,Dasha Railway Station,23.251056771,112.764608265,,,,
Q17023665,大田边站,Datianbian Railway Station,25.220832655,104.717413733,,,,
Q17025535,暮云市站,Muyunshi Railway Station,27.98905556,112.9961639,1937-01-01,2016-01-01,1937-01-01,2016-06-30
Q17025959,玉泉寺站,Yuquansi Railway Station,30.777834,111.689291,,,,
Q17025973,玉泉营站,Yuquanying Railway Station,38.138056,105.958889,,,,
Q17026043,来宾站,Laibin Railway Station,23.732777777,109.236944444,,,,
Q17026237,王兆屯站,Wangzhaotun Railway Station,45.728402,126.644356,,,,
Q17026283,翠峰站,Cuifeng Railway Station,50.618322531,124.262709048,,,,
Q17026344,部落站,Buluo Railway Station,38.56376461,112.73586286,,,,
Q17026382,松北站,Songbei Railway Station,45.807144,126.606384,,,,
Q17026400,耀州站,Yaozhou Railway Station,34.909856,108.983335,,,,
Q17026481,讲武城站,Jiangwucheng Railway Station,36.278277777,114.341883888,,,,
Q17026486,讷尔克气站,Neerkeqi Railway Station,50.15116,124.24619,,,,
Q17026497,讷河站,Nehe Railway Station,48.47933,124.84155,,,,
Q17026504,老古沟站,Laogugou Railway Station,40.229472,124.335139,1907-01-01,,1907-01-01,
Q17026516,郭家店站,Guojiadian Railway Station,43.339795,124.571949,,,,
Q17026532,许官屯站,Xuguantun Railway Station,37.535713,116.330826,,,,
Q17026549,许家洞站,Xujiadong Railway Station,25.88960266,113.078125,,,,
Q17026594,许村站,Xucun Railway Station,30.443083,120.361936,,,,
Q17026612,王家营站,Wangjiaying Railway Station,24.925522,102.842496,,,,
Q17026622,王家营西站,Wangjiaying West Railway Station,24.921181,102.823889,,,,
Q17026638,老河口东站,Laohekoudong Railway Station,32.21929172,111.74249527,1972-01-01,,1972-01-01,
Q17026650,柏村站,Baicun Railway Station,29.259648,103.183308,,,,
Q17026755,老范寨站,Laofanzhai Railway Station,22.76335,103.89594,,,,
Q17026774,老莱站,Laolai Railway Station,48.64866381,124.999536643,,,,
Q17026823,谌家矶站,Chenjiaji Railway Station,30.679341666,114.348013888,,,,
Q17026887,桂平站,Guiping Railway Station,23.318616,110.111968,,,,
Q17026925,都拉营站,Dulaying Railway Station,26.696208,106.709575,,,,
Q10882266,五里峰站,Wulifeng Railway Station,28.027913,117.795764,,,,
Q10882303,五里铺站,Wulipu Railway Station,32.720295,108.906216,,,,
Q10882375,五龙背站,Wulongbei Railway Station,40.259972,124.275028,1907-01-01,,1907-01-01,
Q10882407,井亭站,Jingting Railway Station,34.856732,117.218685,,,,
Q10901026,励家站,Lijia Railway Station,41.734881,122.349729,,,,
Q10901034,劲松站,Jinsong Railway Station,51.06552067,124.181451744,,,,
Q10901039,阿木尔站,Amu'er Railway Station,52.860113888,123.155530555,,,,
Q10901064,劳动屯站,Laodongtun Railway Station,45.86939,124.534628,,,,
Q10901165,勉县站,Mianxian Railway Station,33.17362,106.68823,,,,
Q10901458,勤丰营站,Qinfengying Railway Station,25.144927,102.3024069,,,,
Q10901564,包头西站,Baotouxi Railway Station,40.615299,109.743391,,,,
Q10901584,包庄站,Baozhuang Railway Station,34.582179,119.032786,,,,
Q10901769,化处站,Huachu Railway Station,26.212214,105.614883,,,,
Q10901797,化州站,Huazhou Railway Station,21.65549,110.64752,,,,
Q10901829,化稍营站,Huashaoying Railway Station,40.26482,114.60272,,,,
Q10902487,北仑站,Beilun Railway Station,29.905555555,121.86775,,,,
Q10902488,北仓站,Beicang Railway Station,39.239968,117.145708,,,,
Q10902611,北回歸線車站,Tropic of Cancer Station,23.4508,120.415,1943-01-01,2002-01-01,1943-05-01,2002-08-13
Q10902614,北园站,Beiyuan Railway Station,36.692604,116.997732,,,,
Q10902698,北塘站,Beitang Railway Station,39.097486,117.687059,,,,
Q10902764,北宅站,Beizhai Railway Station,40.3398398,116.5668865,,,,
Q10902856,北山站,Beishan Railway Station,43.837,126.529,,,,
Q10903036,北新竹車站,North Hsinchu railway station,24.8088,120.983,2011-01-01,,2011-11-11,
Q10903118,北林站,Beilin Railway Station,44.5154,130.1455,1901-01-01,2015-01-01,1901-01-01,2015-01-01
Q10903216,北河店站,Beihedian Railway Station,39.21222222,115.75722222,,,,
Q11088737,春亭阁站,Chuntingge Railway Station,49.789184871,124.485464388,,,,
Q11088847,春申站,Chunshen railway station,31.079173,121.354459,2012-01-01,,2012-09-28,
Q11089326,晋城北站,Jincheng North Railway Station,35.50987,112.89804,,,,
Q11089329,晋城站,Jincheng Railway Station,35.47533,112.86744,,,,
Q11089424,晏城站,Yancheng Railway Station,36.803325,116.752615,,,,
Q11089464,晒口站,Shaikou Railway Station,27.301363,117.563556,,,,
Q11089600,普兰店站,Pulandian Railway Station,39.4007,121.9548,1903-01-01,,1903-01-01,
Q11089856,普连集站,Pulian Station,34.92611111,115.58277778,1996-01-01,,1996-01-01,
Q11089878,普通站,Putong Railway Station,36.756642,118.417486,,,,
Q11089921,普雄站,Puxiong Railway Station,28.51972222,102.64861111,,,,
Q11090042,景德镇南站,Jingdezhennan Railway Station,29.255277777,117.173333333,,,,
Q11090089,景泰站,Jingtai Railway Station,37.19437778,104.05373611,,,,
Q11090331,暖泉站,Nuanquan Railway Station,38.73948,106.269724,,,,
Q11090837,曲靖站,Qujing Railway Station,25.52931093,103.790279207,,,,
Q11090880,更村站,Gengcun Railway Station,24.481422,109.141383,,,,
Q11090979,曹县站,Caoxian Railway Station,34.826943888,115.576386388,1996-01-01,,1996-01-01,
Q11091051,曹家营子站,Caojiayingzi Railway Station,42.335836,118.77129,,,,
Q11091079,曹庄站,Caozhuang Railway Station,39.150555555,117.064444444,,,,
Q11091141,曹村站,Caocun Railway Station,34.008381079,117.115536046,,,,
Q11091264,曹老集站,Caolaoji Railway Station,33.0553,117.366,1909-01-01,,1909-01-01,
Q11091888,月华站,Yuehua Railway Station,28.137014,102.178672,,,,
Q11091898,月城站,Yuecheng railway station,31.808945,120.249696,,,,
Q11092015,月牙湖站,Yueyahu Railway Station,52.989386094,121.948959837,2012-01-01,,2012-05-01,
